longitude,airport,c_city,location_text,changelog_entry,portHarbor,PORT_HARBOR,airport_2,service_level_agreement,latitude,sku_product_code,templatePattern,AIRPORT,relationship_type,percentage,kobirc16,modified_by,landmarkPoi,var_407,relationshipType,country,country_2,time_zone,xls56,LATITUDE,artwork_creative_work,LANDMARK_POI,locationText,field_dr,continent,dock,filter_predicate,luminosityBrightness,district_borough,timeZone,probability_confidence,landmark,iso_country_code,uptime_availability,industrySector,address_line,airport_3,attr_credi,regionStateProvince,measlat,f_finge,legalEntityIdentifier,pressure,median,voiceprint,meta_nncf,ekvg19,geographicCoordinates,v_149,COUNTRY,val_add,v_fr,TIME_ZONE,cityTown,timestamp,user_landmark_poi,airport_4,tz,addrline,raw_airport,encoding,CONTINENT,airport_6,landmark_poi_6,dim_106,latitude_2,isoCountryCode,xocqfl7,LOCATION_TEXT,v_586,ISO_COUNTRY_CODE,longitude_2,period_interval,continent_2,country_3,duration,record_type_discriminator,nullable_flag,CITY_TOWN,utc_offset,investment_account,user_continent,checksum_hash,fact_time_zone,GEOGRAPHIC_COORDINATES,loctxt,isocc,etnbn54
156.67018,SFO,Austin,"Portland, France",v5.0.90: Fixed bug in API.,Shanghai,Rotterdam,SIN,99.363% uptime,-70.010751,VVW-4969,{{date}} - {{event}},LAX,Manager,15.42%,"50.084021, -48.713845",patricia.thomas,Statue of Liberty,Port of LA,Peer,Switzerland,Mexico,PST,Asia,-24.756331,The Persistence of Memory,Central Park,"Boston, Canada",TX,Africa,Busan,date < 'active',49164.3,Midtown,America/New_York,0.6601,Central Park,IN,97.3607,Technology,4908 Pine Rd,LAX,620,OH,-51.185713,fp_c34250e08de57478,VSDT1HFHOOHZF59OHDOS,1382.6,17.7274,voice_b24bd0c5e16a4297.wav,8609 Pine Rd,Statue of Liberty,"86.838241, 51.430963",Busan,Canada,4749 Oak Ave,BP 163/82 HR 81,JST,New York,2023-01-02 13:08:04,Big Ben,ORD,JST,8032 Elm St,LAX,ISO-8859-1,South America,JFK,Statue of Liberty,2018-06-05,-23.292675,US,SIN,"Phoenix, India",Asia,MX,-172.936051,2020-2025,South America,Norway,39020,update,YES,San Francisco,EST,INV-152731,North America,f6129b95690407c0840639ea046494b8179611c2764cc87143732774021399bd,PST,"-24.854761, -111.681","Phoenix, United Kingdom",JP,CET
29.369574,ORD,Portland,"Seattle, Germany",v2.10.34: Fixed bug in caching.,Singapore,Busan,ORD,99.259% uptime,0.924019,XGA-6675,{{date}} - {{event}},SIN,Manager,17.76%,"13.805047, 20.714274",linda.anderson,Statue of Liberty,Busan,Spouse,France,Spain,CET,South America,0.16038,The Scream,Big Ben,"Paris, Japan",WA,North America,Hamburg,date IN '2024',71736.5,Midtown,JST,0.0854,Big Ben,FR,99.4419,Energy,968 Elm St,JFK,707,NC,47.316454,fp_6b6e5b52c6cf19e8,3ZI2XU25UA3IMFIZQQ30,146.3,-97.1357,voice_4484abe54ba8dc78.wav,5078 Cedar Ln,Golden Gate Bridge,"-53.902714, -69.342059",Port of LA,Spain,8186 Maple Dr,BP 136/109 HR 67,PST,New York,2024-01-28 23:09:20,Eiffel Tower,ORD,PST,2797 Main St,CDG,ISO-8859-1,Africa,SFO,Eiffel Tower,2023-09-10,-53.17215,FR,NRT,"Los Angeles, Singapore",South America,GB,-113.190821,Q1 2024,Antarctica,Spain,33546,insert,NO,Chicago,America/New_York,INV-818680,South America,8e8444a13ef22afc401494ce27c27c303779c60518fec42d1a46e8d24d4d77ac,EST,"-5.471916, -47.353085","New York, Australia",IN,UTC
-82.486291,SFO,New York,"Seattle, France",v0.14.58: Fixed bug in logging.,Hamburg,Busan,JFK,99.659% uptime,16.853824,AGZ-9955,Dear {{customer}},ORD,Peer,98.83%,"-7.676556, -66.205553",sophia.thomas,Statue of Liberty,Busan,Parent,Spain,Italy,Europe/London,North America,-27.947643,Water Lilies,Golden Gate Bridge,"Phoenix, France",MA,Asia,Hamburg,status IN 'active',60875.7,South Bay,America/New_York,0.31,Big Ben,JP,98.9897,Healthcare,9609 Park Blvd,SIN,470,FL,-12.584395,fp_0a1ef0b0dcb142c5,L06CS6C49D2ENDPIRKYL,487.7,66.1962,voice_a203a75d7e03ca61.wav,2491 Oak Ave,Eiffel Tower,"31.541089, 89.502651",Singapore,Italy,7029 Pine Rd,BP 144/91 HR 87,JST,Phoenix,2019-11-14T11:27:40Z,Statue of Liberty,ORD,UTC,5629 Cedar Ln,SIN,UTF-16,South America,ORD,Big Ben,2026-03-14,-8.955633,BR,NRT,"Tokyo, Switzerland",Africa,BR,-31.643678,FY 2025,Europe,Norway,77486,delete,YES,London,America/New_York,INV-827480,Africa,f7b1e3f15c93692c3ac42dd72878c102a7547ee999e0369933e271f304857163,UTC,"84.617284, 118.581913","San Francisco, Spain",FR,UTC
90.410615,JFK,Los Angeles,"New York, South Korea",v4.6.47: Improved authentication.,Hamburg,Hamburg,JFK,99.561% uptime,-83.987652,YGH-8339,Dear {{customer}},SIN,Peer,33.4%,"79.819983, -98.466275",patricia.clark,Eiffel Tower,Busan,Child,Switzerland,Sweden,PST,Asia,-32.347395,The Scream,Statue of Liberty,"Miami, India",CA,Antarctica,Hamburg,date != '2024',34407.4,West End,UTC,0.2948,Central Park,FR,99.864,Manufacturing,1405 Maple Dr,LHR,461,OH,38.200011,fp_ee25669632b205c8,3FPLYA93SIG091KK3K65,271.1,-75.3922,voice_2bf182c1791e53e0.wav,3951 Elm St,Golden Gate Bridge,"-41.312861, -9.697446",Rotterdam,Brazil,1762 Pine Rd,BP 115/99 HR 67,PST,Tokyo,2022-07-12T19:03:27Z,Big Ben,SIN,EST,6679 Main St,CDG,UTF-16,Oceania,SIN,Central Park,2023-07-03,81.231219,DE,SFO,"Houston, Sweden",Africa,MX,96.910351,FY 2025,North America,United States,68412,snapshot,YES,Boston,Europe/London,INV-941390,Africa,ab8a5a515aea932c6728dce63acc7c7f1541665ea9d2a77970723edb7ba01252,Europe/London,"87.381815, 54.318264","Los Angeles, Japan",GB,America/New_York
47.222796,LAX,Berlin,"Toronto, Mexico",v4.12.24: Removed authentication.,Singapore,Shanghai,ORD,99.546% uptime,-0.456535,UAI-2021,Hello {{name}},LHR,Child,25.95%,"-5.058336, 47.20826",john.walker,Central Park,Hamburg,Manager,India,Singapore,EST,North America,-23.966071,Water Lilies,Eiffel Tower,"Paris, United Kingdom",IL,Oceania,Port of LA,date > '2024',61029.6,East Side,UTC,0.1897,Big Ben,GB,99.4021,Retail,5534 Park Blvd,LAX,754,PA,-63.771004,fp_ecb27a709753c1ac,FN989Z1RXG5N8SKYMW1I,1064.2,-88.4851,voice_ed4601e47466b123.wav,6375 Oak Ave,Big Ben,"77.527786, -178.513691",Hamburg,Australia,3601 Cedar Ln,BP 152/85 HR 101,PST,San Francisco,2019-06-11T12:36:28Z,Big Ben,ORD,Europe/London,3118 Main St,SFO,ISO-8859-1,Oceania,NRT,Eiffel Tower,2022-08-05,-78.386636,FR,LAX,"Phoenix, United States",Africa,FR,49.340783,H2 2023,North America,Netherlands,85767,snapshot,YES,Miami,JST,INV-580878,South America,c400bb2c92f92f949e20ffc6b6597219887e0eb53737c93f062d4b9c2df0371b,Europe/London,"49.411766, 34.123618","Berlin, Israel",GB,JST
48.674024,LHR,Atlanta,"New York, Spain",v4.19.85: Improved authentication.,Busan,Rotterdam,LHR,99.55% uptime,68.242779,NDJ-5928,{{date}} - {{event}},NRT,Child,92.72%,"-73.940933, -63.444412",richard.smith,Golden Gate Bridge,Shanghai,Child,Spain,Canada,PST,South America,-37.548198,The Persistence of Memory,Golden Gate Bridge,"Toronto, Sweden",NY,Europe,Singapore,date = 'prod',4442.3,West End,PST,0.9258,Statue of Liberty,MX,95.5622,Finance,7367 Main St,SFO,576,IL,-79.090243,fp_68a1c1c63ee40b93,38G98F5M6ZCC74QPDNAJ,666.5,-54.9343,voice_59b8f6586fda3808.wav,5722 Oak Ave,Central Park,"89.000257, 154.365143",Singapore,Japan,6139 Park Blvd,BP 145/90 HR 96,Europe/London,Phoenix,2024-06-18 00:33:21,Central Park,ORD,JST,232 Main St,JFK,ISO-8859-1,South America,LAX,Statue of Liberty,2019-05-03,41.475117,FR,ORD,"Houston, Brazil",Africa,JP,-31.006301,Jan-Mar,North America,India,70586,upsert,NO,Houston,EST,INV-472338,Africa,fbdf1fce040d9e879dff0b00dd39d0c295ed2a42a35e9e58770a27a06fdd013e,EST,"9.54339, -5.932669","Toronto, Mexico",GB,EST
-12.587291,SFO,Toronto,"Austin, India",v2.18.29: Added support for caching.,Rotterdam,Rotterdam,SIN,99.458% uptime,80.53496,EBA-7267,{{date}} - {{event}},SFO,Manager,94.94%,"14.785592, 101.361666",mason.davis,Golden Gate Bridge,Busan,Child,Canada,France,JST,Africa,-12.916211,The Scream,Big Ben,"Tokyo, Japan",NC,Oceania,Busan,status < 'prod',15910.1,North Shore,JST,0.9783,Statue of Liberty,BR,96.2111,Education,8586 Park Blvd,SFO,319,TX,-53.946935,fp_2e2a99973785bfd0,WHX6UYHM7H15ZP445CCW,249.5,-6.4746,voice_6e4864e0bdd8838b.wav,6637 Elm St,Big Ben,"89.044084, -146.013998",Singapore,Switzerland,9482 Elm St,BP 168/79 HR 62,Europe/London,Portland,2021-06-03T11:37:45Z,Eiffel Tower,CDG,CET,9484 Oak Ave,LHR,UTF-8,Antarctica,LHR,Golden Gate Bridge,2019-07-05,27.373298,US,SIN,"Austin, India",Oceania,IN,-170.215588,H2 2023,Europe,France,57757,snapshot,YES,Phoenix,UTC,INV-541925,Antarctica,edc5cd30d8731036b2901d0bbee044eb14ba506872607cb195547b74bf3118ac,JST,"-83.117498, -101.702885","Boston, Japan",DE,UTC
-167.311884,NRT,Chicago,"Tokyo, France",v3.7.58: Removed caching.,Rotterdam,Port of LA,SIN,99.764% uptime,31.672785,XFL-9691,Hello {{name}},SFO,Spouse,79.65%,"79.219601, -169.64593",emma.young,Statue of Liberty,Hamburg,Manager,India,Israel,EST,Antarctica,-6.510244,The Scream,Central Park,"Sydney, South Korea",IL,South America,Shanghai,status > 'active',27297.5,North Shore,UTC,0.857,Golden Gate Bridge,MX,99.038,Retail,3175 Maple Dr,LHR,589,NY,51.136288,fp_5377c3c4bbc11b3b,BZEBZ985QM7P8G8G377E,1791.2,-94.1627,voice_93bd5b62767be7f0.wav,8571 Maple Dr,Eiffel Tower,"31.223599, 34.291014",Singapore,Norway,8279 Park Blvd,BP 149/107 HR 114,CET,New York,2024-06-03T10:21:22Z,Eiffel Tower,LHR,PST,4010 Oak Ave,SIN,UTF-16,Africa,JFK,Eiffel Tower,2026-01-29,36.191433,CA,CDG,"Toronto, Mexico",North America,CA,-74.74212,Q1 2024,Antarctica,France,75815,delete,true,Austin,CET,INV-890033,South America,5e4c0fa65789caa7afdce716f6243b7a0067d1310dc41b45f363fc2019caa998,CET,"20.486034, -178.307306","Miami, Singapore",JP,CET
164.628835,ORD,Miami,"Austin, Norway",v5.9.7: Fixed bug in authentication.,Hamburg,Rotterdam,LAX,99.112% uptime,2.384571,YRW-3703,Hello {{name}},LAX,Spouse,64.37%,"-12.69981, 93.25532",david.johnson,Statue of Liberty,Hamburg,Peer,Australia,France,Europe/London,Europe,-19.899733,Starry Night,Statue of Liberty,"Denver, Sweden",GA,Antarctica,Port of LA,status != 'prod',54198.0,South Bay,UTC,0.1462,Big Ben,GB,96.889,Finance,5913 Cedar Ln,NRT,338,TX,14.775211,fp_247e4c0ad345852e,1AXWCBK11HV0J2OEZGX0,1703.4,-41.1583,voice_b6c6db23cdc01b9e.wav,3924 Pine Rd,Big Ben,"-5.164182, 46.643712",Hamburg,Norway,1337 Oak Ave,BP 168/75 HR 81,UTC,Los Angeles,2022-05-12 02:23:18,Statue of Liberty,JFK,UTC,4087 Cedar Ln,JFK,ASCII,Oceania,CDG,Eiffel Tower,2023-12-30,-33.766708,IN,SFO,"Berlin, United Kingdom",North America,MX,-140.392964,2020-2025,North America,Italy,13167,upsert,false,Houston,EST,INV-504018,Oceania,b3ccaf1692e0d11c2c41aee0fe232bc4bc2c1b0091eeb99e45effef2caab324b,America/New_York,"0.127146, -55.357681","Boston, Spain",FR,CET
-21.713645,CDG,London,"Tokyo, Netherlands",v4.12.28: Improved API.,Rotterdam,Busan,LAX,99.809% uptime,-27.625295,CPZ-1799,Order #{{id}},SFO,Parent,55.19%,"69.496584, 79.758413",linda.jackson,Eiffel Tower,Singapore,Peer,Singapore,Spain,JST,Antarctica,41.453833,The Persistence of Memory,Big Ben,"Sydney, Switzerland",FL,Africa,Port of LA,date > '2024',55405.0,North Shore,CET,0.8472,Golden Gate Bridge,US,98.8143,Energy,514 Cedar Ln,NRT,382,FL,-78.219073,fp_d20259a63e1bc528,38S5PE6V2A2EG5KTVPJD,1125.9,20.1641,voice_63ccf0058935fb14.wav,1838 Cedar Ln,Golden Gate Bridge,"52.554, 154.087335",Shanghai,Italy,5425 Elm St,BP 122/60 HR 118,America/New_York,Chicago,2026-03-13 11:01:38,Golden Gate Bridge,NRT,JST,5500 Main St,SFO,ASCII,Europe,ORD,Big Ben,2025-04-26,49.472467,MX,SFO,"Tokyo, Norway",Asia,AU,54.567782,H2 2023,South America,Germany,35514,upsert,false,Tokyo,Europe/London,INV-879286,Antarctica,d08b907af2673a0382613c29cae4dd1d82459e0f944377fdf962f74b76226430,PST,"45.096922, 88.704466","New York, Norway",US,CET
141.37208,ORD,Tokyo,"Toronto, Switzerland",v4.10.56: Fixed bug in logging.,Busan,Hamburg,JFK,99.411% uptime,-70.763663,OXN-2069,Order #{{id}},NRT,Manager,8.09%,"57.321623, -41.64537",sarah.smith,Golden Gate Bridge,Port of LA,Parent,Brazil,South Korea,EST,Antarctica,-16.612663,Starry Night,Golden Gate Bridge,"Paris, Sweden",TX,Asia,Singapore,date > 'active',68030.1,West End,Europe/London,0.7398,Central Park,MX,98.9258,Education,1829 Oak Ave,LAX,594,TX,-49.775447,fp_f8d2679384fb235d,F9MR007N02OKKJMRZAKY,973.9,3.0115,voice_a8134defad45b7ec.wav,5035 Maple Dr,Central Park,"19.519996, -102.978844",Shanghai,Singapore,5707 Main St,BP 133/66 HR 91,CET,Denver,2021-10-19 13:16:08,Statue of Liberty,LAX,America/New_York,6403 Maple Dr,NRT,ASCII,Oceania,LAX,Eiffel Tower,2021-02-15,-35.927563,AU,SFO,"Atlanta, Brazil",South America,US,-104.721526,Q1 2024,Europe,Israel,51336,delete,true,Atlanta,EST,INV-123708,Africa,2add526e4a4cd66a46edfdf1d288bc0e4dad6caf4f68335f0693da96dba41b98,JST,"-88.392588, -98.005447","Portland, Singapore",DE,Europe/London
35.597314,LAX,Denver,"Tokyo, India",v5.2.40: Improved authentication.,Singapore,Port of LA,LAX,99.742% uptime,-71.090089,DDX-5691,Hello {{name}},ORD,Manager,89.22%,"53.734181, 145.11301",olivia.jones,Statue of Liberty,Port of LA,Parent,Netherlands,Japan,CET,Europe,17.471148,Water Lilies,Statue of Liberty,"Seattle, Sweden",FL,Asia,Singapore,status != 'active',87451.6,North Shore,EST,0.5972,Eiffel Tower,BR,99.1307,Energy,4221 Oak Ave,NRT,577,MA,58.443885,fp_2b7196160ca96387,ZQ1KLB7W2DTQIAMY02QP,307.2,27.0688,voice_5ff1bad89de9e423.wav,7017 Elm St,Golden Gate Bridge,"-1.50426, -5.626729",Hamburg,Australia,4058 Park Blvd,BP 133/95 HR 71,Europe/London,Austin,2023-07-08T02:38:56Z,Central Park,NRT,PST,7464 Park Blvd,JFK,UTF-16,North America,ORD,Central Park,2019-06-24,19.07809,FR,SIN,"Dallas, Australia",Asia,DE,-139.165144,Q1 2024,Asia,Israel,33743,delete,true,New York,CET,INV-652543,Antarctica,23bae6131ed5dd0d22773393bdac24148db4039cf06995bfd460e1421ffa4fa8,JST,"-0.012319, 99.393103","Dallas, United Kingdom",GB,UTC
80.624141,LAX,Atlanta,"San Francisco, India",v4.16.64: Removed authentication.,Shanghai,Port of LA,LAX,99.858% uptime,57.00814,MUX-6207,Order #{{id}},SIN,Child,40.21%,"-58.274314, 88.001588",jessica.young,Statue of Liberty,Busan,Peer,Norway,Singapore,JST,North America,30.931778,The Scream,Big Ben,"Berlin, Brazil",CA,Africa,Singapore,type != 'active',80987.7,West End,EST,0.4219,Central Park,DE,95.1164,Technology,5325 Cedar Ln,JFK,501,WA,-5.453505,fp_4aca9128fcb633e1,0N2E54T72J6KJ9ZKEL42,1987.7,29.0935,voice_5eade37a9ed08888.wav,7921 Pine Rd,Big Ben,"84.499114, -83.449562",Shanghai,South Korea,6570 Pine Rd,BP 149/88 HR 67,America/New_York,Atlanta,2018-03-04 12:13:56,Central Park,LHR,CET,8692 Elm St,LHR,Latin-1,Asia,LAX,Central Park,2021-08-29,59.639247,JP,LAX,"London, Italy",Oceania,US,48.69604,H2 2023,Asia,Italy,18991,update,true,Boston,Europe/London,INV-117994,Antarctica,5d4d5c7ccfefc93ba6b538aabe8abf6b12764b7a5734e421cb063df64737085b,EST,"-51.531989, -166.99775","Paris, France",MX,CET
-26.025302,LAX,Tokyo,"Portland, Brazil",v2.13.42: Added support for API.,Port of LA,Singapore,CDG,99.607% uptime,-37.148772,OON-3390,Dear {{customer}},SIN,Child,24.37%,"18.050089, 34.178034",lucas.martinez,Big Ben,Shanghai,Child,Germany,United Kingdom,JST,Europe,32.586179,The Persistence of Memory,Statue of Liberty,"Berlin, South Korea",FL,Europe,Singapore,type < 'active',42841.2,North Shore,JST,0.6248,Eiffel Tower,IN,97.7442,Finance,8990 Oak Ave,ORD,719,TX,-16.127475,fp_979a4100ccb969a6,D07HLJMAQ5ITGOYMHFHY,93.9,40.389,voice_65a0a9c44a6406c4.wav,3461 Park Blvd,Central Park,"18.798205, -103.708116",Singapore,United Kingdom,9188 Maple Dr,BP 90/103 HR 85,UTC,Chicago,2023-04-21 22:24:54,Statue of Liberty,LAX,EST,1091 Oak Ave,CDG,Latin-1,Europe,SFO,Golden Gate Bridge,2026-03-03,70.498134,CA,SFO,"Paris, Italy",North America,IN,-172.716207,Q1 2024,Oceania,Germany,31066,upsert,YES,Boston,JST,INV-475846,Oceania,f5fdac17443a247d0a499d886eb521c3fdc12fd9782361f77fc56d149c200a6f,CET,"-83.908703, -112.539561","San Francisco, Mexico",US,PST
-54.637198,ORD,Dallas,"Los Angeles, Australia",v2.17.63: Added support for authentication.,Rotterdam,Hamburg,CDG,99.315% uptime,54.59676,BTG-3728,Order #{{id}},NRT,Child,81.65%,"-22.469108, -91.165642",lucas.martin,Big Ben,Busan,Manager,Mexico,Israel,JST,South America,-67.920202,Starry Night,Central Park,"Tokyo, Israel",MA,North America,Shanghai,date IN '2024',94757.4,Midtown,EST,0.3303,Big Ben,MX,98.1417,Education,8807 Oak Ave,LHR,528,GA,37.738024,fp_3f4e0eb967e95286,XXFXSRV24LD2KZ8UA7WA,267.8,-5.8577,voice_df60597d2294534b.wav,2824 Maple Dr,Statue of Liberty,"-62.765951, 163.602719",Rotterdam,India,9162 Park Blvd,BP 168/75 HR 114,America/New_York,Austin,2020-02-23 02:46:10,Big Ben,SFO,UTC,1878 Pine Rd,SFO,UTF-8,Oceania,NRT,Eiffel Tower,2018-07-13,-1.767188,IN,CDG,"Houston, Switzerland",Africa,DE,108.811983,H2 2023,Antarctica,Netherlands,67904,update,NO,Atlanta,EST,INV-888420,South America,2b5b42a7a0c5c11c4df2a5edff0999436c981ada2c8f2ea722bd5f8900f60eac,PST,"72.564688, -120.731594","Miami, Sweden",CA,UTC
-119.799713,LHR,Seattle,"Phoenix, Singapore",v2.12.9: Added support for caching.,Rotterdam,Rotterdam,LHR,99.152% uptime,-4.851232,ZMP-5915,{{date}} - {{event}},JFK,Sibling,35.12%,"-2.795402, -110.527999",james.taylor,Central Park,Shanghai,Manager,Singapore,Norway,Europe/London,Africa,-34.218967,Starry Night,Statue of Liberty,"Toronto, Sweden",GA,Oceania,Rotterdam,date IN '2024',39904.3,South Bay,Europe/London,0.0334,Golden Gate Bridge,DE,97.1711,Education,9289 Maple Dr,SFO,363,WA,26.389982,fp_a69491ff38e7c8e3,U12R611XG7VK5CL04O88,742.3,-84.7364,voice_92df3e08346f1ba6.wav,6097 Pine Rd,Statue of Liberty,"30.217148, 120.314524",Port of LA,Mexico,3590 Maple Dr,BP 106/73 HR 111,America/New_York,Paris,2022-11-07 23:34:23,Eiffel Tower,NRT,PST,6454 Elm St,CDG,Latin-1,Africa,ORD,Statue of Liberty,2022-07-31,29.500895,DE,LHR,"Boston, United Kingdom",Oceania,FR,92.237782,2020-2025,North America,India,13063,upsert,NO,Los Angeles,Europe/London,INV-345628,North America,df260ac6c5a739bffebd233862447217a5cd42a623e97e6abd60c2572fe2dbc9,UTC,"8.397111, 4.935012","Denver, Spain",US,PST
-13.293519,SFO,Austin,"Tokyo, Australia",v3.6.19: Added support for API.,Hamburg,Hamburg,JFK,99.661% uptime,-51.094816,BBQ-2690,Dear {{customer}},ORD,Spouse,2.65%,"-42.169447, 153.886141",harper.williams,Statue of Liberty,Port of LA,Child,Netherlands,South Korea,EST,North America,-18.71245,The Scream,Statue of Liberty,"Los Angeles, Canada",TX,Asia,Rotterdam,type IN 'prod',76794.3,West End,UTC,0.3419,Central Park,US,98.494,Energy,1206 Cedar Ln,LHR,411,MA,27.733955,fp_d200df6e3daf57db,PY4OKYNASBZGCE450Q8V,772.6,90.1533,voice_3904c52a495cda89.wav,7759 Elm St,Central Park,"18.237645, 140.538574",Shanghai,India,8603 Maple Dr,BP 160/107 HR 98,EST,Houston,2018-12-07 08:26:15,Statue of Liberty,SIN,UTC,7425 Pine Rd,NRT,ISO-8859-1,Oceania,SIN,Statue of Liberty,2020-08-05,-5.817591,US,LAX,"Denver, United States",North America,IN,-162.019367,Q1 2024,Europe,Netherlands,70255,upsert,YES,Tokyo,PST,INV-749252,North America,984122cdbf237a359a02531d84b35ae178b6842adf7c04cd23869181f09bb60d,CET,"43.943316, 151.707006","Seattle, Singapore",MX,EST
37.659175,SIN,Los Angeles,"Chicago, Italy",v5.4.6: Fixed bug in caching.,Port of LA,Rotterdam,SIN,99.443% uptime,14.090558,NXO-5575,Hello {{name}},LHR,Sibling,92.47%,"-73.251172, 26.077845",jennifer.robinson,Golden Gate Bridge,Hamburg,Peer,Germany,Israel,Europe/London,Africa,46.054995,The Persistence of Memory,Statue of Liberty,"San Francisco, Brazil",NY,Asia,Singapore,type != 'active',93115.3,Downtown,PST,0.2668,Central Park,BR,98.2974,Finance,1352 Cedar Ln,SFO,498,MA,15.120739,fp_9c31cff75a02c79a,HZVXMBM8I13BJNOYS00W,1828.2,47.3938,voice_20a233839c54b6b1.wav,2271 Oak Ave,Big Ben,"7.336214, 162.857356",Hamburg,Italy,6485 Main St,BP 173/105 HR 111,EST,Seattle,2018-10-23 12:12:37,Big Ben,CDG,EST,3426 Pine Rd,ORD,ASCII,Asia,SFO,Big Ben,2025-04-09,-42.553888,FR,CDG,"Miami, South Korea",North America,JP,-146.939827,Jan-Mar,Oceania,India,64025,snapshot,false,Chicago,UTC,INV-579441,Europe,430b4d5de045f71893006a61d961379760f6414f98ec2c52ef61fb8384d9266b,Europe/London,"88.483011, 121.053808","Dallas, Singapore",CA,CET
-75.785216,LHR,Phoenix,"Austin, Mexico",v5.0.0: Added support for authentication.,Singapore,Hamburg,LHR,99.7% uptime,-86.956345,HYJ-5119,{{date}} - {{event}},LHR,Manager,44.81%,"1.550411, -34.50358",liam.clark,Golden Gate Bridge,Singapore,Spouse,Canada,Netherlands,EST,North America,50.470752,The Persistence of Memory,Big Ben,"Berlin, United Kingdom",CO,North America,Port of LA,status < '2024',3054.3,East Side,JST,0.9431,Big Ben,JP,97.3909,Healthcare,3456 Pine Rd,JFK,699,CA,79.642029,fp_bef5b3707ec8e207,I1XV0LV7624VE81TGPRG,1330.4,73.3002,voice_91452bfa6c1bab19.wav,486 Cedar Ln,Big Ben,"-77.84465, 174.41339",Shanghai,Spain,8636 Oak Ave,BP 93/107 HR 116,CET,Boston,2023-11-16T17:21:11Z,Central Park,CDG,JST,8829 Elm St,JFK,ASCII,Oceania,LHR,Golden Gate Bridge,2022-06-16,-23.954092,BR,SFO,"Austin, Spain",Oceania,MX,126.904039,FY 2025,Africa,Norway,10606,upsert,false,Boston,EST,INV-121273,Oceania,a7ebcc4451db4cac5af16cb71b60426a3a276c3c0b78db68d6fd1b5c356b9762,PST,"-73.758585, -62.235308","Dallas, United States",CA,EST
-64.201815,SIN,London,"New York, Singapore",v3.18.37: Added support for caching.,Port of LA,Port of LA,JFK,99.4% uptime,-67.458642,SSE-6525,Order #{{id}},ORD,Child,5.79%,"-6.041434, -162.323762",jennifer.lewis,Statue of Liberty,Singapore,Sibling,Singapore,United Kingdom,CET,Antarctica,-32.049582,The Persistence of Memory,Golden Gate Bridge,"Portland, Australia",FL,South America,Busan,date = '2024',8985.2,Downtown,EST,0.693,Big Ben,MX,95.7888,Technology,5071 Pine Rd,LHR,610,OH,-21.775113,fp_1df8ca68b4df8542,BKAQI1RQB8UWQBJKEUIO,25.2,48.3396,voice_bbf3e1b9b3c2fb25.wav,6384 Elm St,Golden Gate Bridge,"-58.450819, -122.074974",Busan,Spain,5150 Maple Dr,BP 110/67 HR 103,JST,New York,2019-07-21 12:28:09,Big Ben,SFO,EST,955 Park Blvd,LAX,UTF-8,South America,JFK,Big Ben,2020-03-21,85.750168,CA,NRT,"Paris, Switzerland",North America,MX,33.400424,FY 2025,North America,Brazil,83515,delete,true,Atlanta,America/New_York,INV-111817,Asia,7747812c9f4a6da17cbc434b54e1875bbf808086ca594d074886d934f0091d1f,EST,"49.211301, 17.554918","Sydney, Canada",GB,EST
170.679355,LHR,Los Angeles,"Seattle, United States",v1.16.41: Improved caching.,Singapore,Port of LA,LHR,99.325% uptime,-66.882575,RBD-1702,Order #{{id}},LHR,Child,14.32%,"-38.700813, -142.21055",john.rodriguez,Statue of Liberty,Hamburg,Spouse,Spain,Germany,CET,Antarctica,-33.855069,Water Lilies,Statue of Liberty,"Los Angeles, Mexico",CO,North America,Shanghai,date > 'prod',4670.2,East Side,Europe/London,0.7852,Golden Gate Bridge,MX,97.1739,Technology,575 Oak Ave,ORD,461,PA,-38.542805,fp_dc1f447436e9be74,DK11L63QIDGK15FSCP1E,1525.4,-33.2387,voice_d6030c760d33986f.wav,9546 Park Blvd,Central Park,"-25.243528, -83.726254",Port of LA,India,663 Cedar Ln,BP 151/65 HR 68,Europe/London,Paris,2024-03-13T12:26:18Z,Statue of Liberty,LHR,PST,7425 Maple Dr,NRT,UTF-16,Africa,JFK,Eiffel Tower,2025-03-20,48.743686,GB,NRT,"London, United States",Asia,CA,109.255746,2020-2025,Europe,Italy,14819,upsert,true,New York,Europe/London,INV-688518,Africa,703a7b96db9e91af3f8404a29fb214100836dcb4ddbd4c0be106d59e346a29a4,CET,"-71.434045, -126.694173","Atlanta, United States",US,America/New_York
